20230628,-90
20230629,55
20230630,485.5
20230703,196.5
20230704,172.1
20230705,180.4
20230706,215.8
20230707,325.3
20230710,251.3
20230711,164.7
20230712,57.3
20230713,675.9
20230714,249.4
20230717,377.6
20230718,106.2
20230719,-178.9
20230720,-256.6
20230721,392.5
20230724,-19.8
20230725,462.4
20230726,219.9
20230727,34.1
20230728,941.6
20230731,416.5
20230801,395
20230802,200.9
20230803,256.5
20230804,120.2
20230807,325.3
20230808,-121.8
20230809,-380.4
20230810,-57
20230811,-687.2
20230814,103.1
20230815,-838.7
20230816,-517.4
20230817,110.7
20230818,-574.7
20230821,242.8
20230822,-286.4
20230823,-34
20230824,260.8
20230825,-657.9
20230828,-1270.9
20230829,1142.5
20230830,73.1
20230831,79.6
20230901,-47.3
20230904,53
20230905,-492.8
20230906,250.9
20230907,-260.1
20230908,196
20230911,664
20230912,303.2
20230913,103.4
20230914,166.3
20230915,169.1
20230918,843.3
20230919,47.5
20230920,-44.6
20230921,-356.7
20230922,604.5
20230925,-294.1
20230926,-182.2
20230927,110.7
20230928,505
20231009,157
20231010,-196.6
20231011,145
20231012,65.7
20231013,148.9
20231016,-731.2
20231017,-699.7
20231018,-1256.1
20231019,-913.1
20231020,-1044.6
20231023,-1019.7
20231024,690.8
20231025,580.5
20231026,605.1
20231027,593.7
20231030,150.2
20231031,-336.7
20231101,5.6
20231102,186.3
20231103,1118.1
20231106,1432.3
20231107,1242.8
20231108,1139.7
20231109,1165.7
20231110,1201.4
20231113,1081.2
20231114,735.5
20231115,632.3
20231116,741.5
20231117,1004.6
20231120,601
20231121,378.1
20231122,681.3
20231123,669
20231124,-313.7
20231127,-237.3
20231128,-154.1
20231129,-492.7
20231130,505.4
20231201,685.3
20231204,354.2
20231205,66.8
20231206,8.2
20231207,-441.9
20231208,-406
20231211,122.2
20231212,-482.3
20231213,-302.2
20231214,-570.5
20231215,-472.9
20231218,-483.7
20231219,-391.6
20231220,-1218.8
20231221,275.1
20231222,-1167.3
20231225,-890.6
20231226,-1346.5
20231227,-273.4
20231228,158.5
20231229,311.5
20240102,186.8
20240103,129.7
20240104,72.6
20240105,-192.1
20240108,-23.3
20240109,511.4
20240110,-106.1
20240111,662.8
20240112,214.9
20240115,724.7
20240116,56.6
20240117,53.4
20240118,-336
20240119,-449.6
20240122,-398.5
20240123,650.8
20240124,-136.1
20240125,187.6
20240126,-339.3
20240129,-519.6
20240130,-408.2
20240131,-201.6
20240201,192.9
20240202,-274.9
20240205,17.4
20240206,-838.7
20240207,-496.8
20240208,874.6
20240219,-692.6
20240220,137.1
20240221,-132.8
20240222,940.4
20240223,701
20240226,1106.8
20240227,1491
20240228,1409.4
20240229,2947.4
20240301,1298.3
20240304,1163.2
20240305,963.7
20240306,1400.5
20240307,64.7
20240308,603.5
20240311,488.3
20240312,502.6
20240313,-11.2
20240314,-419.7
20240315,55.1
20240318,694.3
20240319,-401.8
20240320,-103.5
20240321,120.1
20240322,277.2
20240325,-696.2
20240326,138.3
20240327,72.8
20240328,942.8
20240329,950.1
20240401,560
20240402,506.8
20240403,-77.3
20240408,-332.3
20240409,198.3
20240410,-726.5
20240411,130.6
20240412,57.5
20240415,-92.9
20240416,-1063.7
20240417,1197.7
20240418,529.2
20240419,646.7
20240422,165.8
20240423,-260.1
20240424,28
20240425,199.3
20240426,224.5
20240429,326.5
20240430,-229.9
20240506,342.1
20240507,473.6
20240508,687.9
20240509,1433.2
20240510,1082.7
20240513,1292
20240514,1069.1
20240515,769.8
20240516,1169.8
20240517,1169.3
20240520,0.1
20240521,295.3
20240522,176.3
20240523,-216.1
20240524,0.7
20240527,125.3
20240528,-373.8
20240529,98.8
20240530,-79.3
20240531,153.1
20240603,-355.2
20240604,-812.5
20240605,-818.1
20240606,-906.5
20240607,-79.7
20240611,-359
20240612,-103.2
20240613,-539.1
20240614,-432.3
20240617,-935.7
20240618,-472.7
20240619,-793.5
20240620,-405.9
20240621,860.7
20240624,-461.5
20240625,80.3
20240626,580.3
20240627,-381.9
20240628,599.2
20240701,798.6
20240702,-8.5
20240703,130.4
20240704,-588.1
20240705,1048
20240708,-746.6
20240709,784.7
20240710,-641.1
20240711,1312.6
20240712,529.1
20240715,384.4
20240716,973.1
20240717,443.2
20240718,1061.6
20240719,711.6
20240722,-86
20240723,-480
20240724,649.3
20240725,930.4
20240726,927.8
20240729,742.1
20240730,767.1
20240731,1051.7
20240801,469.4
20240802,594.1
20240805,526.9
20240806,520.5
20240807,222.2
20240808,485.2
20240809,-61.3
20240812,-4.6
20240813,-310.1
20240814,-440.8
20240815,621.1
20240816,-267.3
20240819,52.4
20240820,-770.2
20240821,93.4
20240822,-696.7
20240823,-296.1
20240826,139.4
20240827,-343.3
20240828,451.2
20240829,839.9
20240830,1099
20240902,232
20240903,564
20240904,182.7
20240905,339.8
20240906,-703.7
20240909,-546.09
20240910,-693.48
20240911,-296.31
20240912,-289.27
20240913,-428.86
20240918,405.2
20240919,609.77
20240920,321.12
20240923,702
20240924,839.12
20240925,388.42
20240926,1107.55
20240927,558.41
20240930,160.4
20241008,-2961.64
20241009,-2128.72
20241010,-70.74
20241011,1369.09
20241014,1290.49
20241015,-36.96
20241016,1222.73
20241017,-3.16
20241018,27.14
20241021,-1513.1
20241022,-1032.04
20241023,-1185.78
20241024,-623.73
20241025,-307.79
20241028,267.21
20241029,-592.07
20241030,666.66
20241031,210.43
20241101,319.75
20241104,1223.62
20241105,731.52
20241106,-256.96
20241107,920.53
20241108,121.04
20241111,339.35
20241112,528.43
20241113,1123.9
20241114,362.36
20241115,1321.02
20241118,1792.69
20241119,1541.57
20241120,241.94
20241121,223.58
20241122,946.21
20241125,2187.07
20241126,771.9
20241127,1666.01
20241128,643.19
20241129,913.17
20241202,738.64
20241203,481.59
20241204,-89.98
20241205,901.05
20241206,1013.55
20241209,390.43
20241210,267.57
20241211,1177.49
20241212,348.12
20241213,-453.73
20241216,-158.18
20241217,-677.95
20241218,14.82
20241219,-146.42
20241220,52.51
20241223,-202.17
20241224,834.6
20241225,-386.61
20241226,-33.87
20241227,346.92
20241230,110.96
20241231,-655.22
20250102,-57.24
20250103,334.18
20250106,975.64
20250107,-406.02
20250108,-709.49
20250109,-551.39
20250110,-706.19
20250113,525.16
20250114,479.09
20250115,-442.32
20250116,-901.29
20250117,-60.84
20250120,-719.98
20250121,-348.02
20250122,463.35
20250123,929.21
20250124,1669.64
20250127,1017.34
20250205,910.95
20250206,1429.44
20250207,999.06
20250210,773.59
20250211,561.71
20250212,274.34
20250213,257.91
20250214,411.5
20250217,561.05
20250218,217.32
20250219,903.43
20250220,-263.44
20250221,-328.53
